row_id,term,dfbetas,predictor,influence_flag
86,age_per_10_years,0.005822682493544216,Age,FALSE
86,ef_per_5_points,-0.00673956331383438,Ejection fraction,FALSE
86,creatinine_per_doubling,0.003766218804854882,Serum creatinine,FALSE
86,sodium_per_5_units,-0.0012246430634043292,Serum sodium,FALSE
86,sex_groupMale,-0.004246053704963372,Sex: male versus female,FALSE
87,age_per_10_years,0.013982334127349597,Age,FALSE
87,ef_per_5_points,-0.004006601668021046,Ejection fraction,FALSE
87,creatinine_per_doubling,0.006361829508845737,Serum creatinine,FALSE
87,sodium_per_5_units,-0.0024172123019851107,Serum sodium,FALSE
87,sex_groupMale,-0.011671625587992701,Sex: male versus female,FALSE
88,age_per_10_years,0.0020823674464204435,Age,FALSE
88,ef_per_5_points,-0.013809607127532795,Ejection fraction,FALSE
88,creatinine_per_doubling,0.00389403958899694,Serum creatinine,FALSE
88,sodium_per_5_units,-7.95738934663536e-4,Serum sodium,FALSE
88,sex_groupMale,-0.00610733070822447,Sex: male versus female,FALSE
89,age_per_10_years,0.00895374992949673,Age,FALSE
89,ef_per_5_points,-0.0035613265322289684,Ejection fraction,FALSE
89,creatinine_per_doubling,0.004823628757869747,Serum creatinine,FALSE
89,sodium_per_5_units,-0.0013454012762461045,Serum sodium,FALSE
89,sex_groupMale,-0.004381647838374126,Sex: male versus female,FALSE
90,age_per_10_years,0.014925557635825334,Age,FALSE
90,ef_per_5_points,0.020897018618161834,Ejection fraction,FALSE
90,creatinine_per_doubling,5.702679312729538e-4,Serum creatinine,FALSE
90,sodium_per_5_units,-0.03827242943737608,Serum sodium,FALSE
90,sex_groupMale,-0.01288288306292373,Sex: male versus female,FALSE
91,age_per_10_years,-0.004271082059758079,Age,FALSE
91,ef_per_5_points,-0.015438904584980878,Ejection fraction,FALSE
91,creatinine_per_doubling,0.016941805875847395,Serum creatinine,FALSE
91,sodium_per_5_units,0.007248997441179095,Serum sodium,FALSE
91,sex_groupMale,-0.011939144583901514,Sex: male versus female,FALSE
92,age_per_10_years,0.0070099697054006715,Age,FALSE
92,ef_per_5_points,-0.016609881922056317,Ejection fraction,FALSE
92,creatinine_per_doubling,0.010685584180952454,Serum creatinine,FALSE
92,sodium_per_5_units,0.01200588171487229,Serum sodium,FALSE
92,sex_groupMale,-0.011093944627372435,Sex: male versus female,FALSE
93,age_per_10_years,0.009034211289631068,Age,FALSE
93,ef_per_5_points,-0.010505583264416083,Ejection fraction,FALSE
93,creatinine_per_doubling,-1.6757148749944507e-4,Serum creatinine,FALSE
93,sodium_per_5_units,6.451698648821776e-4,Serum sodium,FALSE
93,sex_groupMale,0.0031569329899254132,Sex: male versus female,FALSE
94,age_per_10_years,-0.015130257517651787,Age,FALSE
94,ef_per_5_points,-0.04825480945736438,Ejection fraction,FALSE
94,creatinine_per_doubling,0.014301391868860865,Serum creatinine,FALSE
94,sodium_per_5_units,0.00924848881863724,Serum sodium,FALSE
94,sex_groupMale,0.0414230951445608,Sex: male versus female,FALSE
95,age_per_10_years,0.005869018429357322,Age,FALSE
95,ef_per_5_points,4.978850797775073e-4,Ejection fraction,FALSE
95,creatinine_per_doubling,0.010787422992691508,Serum creatinine,FALSE
95,sodium_per_5_units,-0.009728228690086188,Serum sodium,FALSE
95,sex_groupMale,0.013484367979245324,Sex: male versus female,FALSE
96,age_per_10_years,0.005185429284739631,Age,FALSE
96,ef_per_5_points,-0.012876564399202501,Ejection fraction,FALSE
96,creatinine_per_doubling,5.963400993022671e-4,Serum creatinine,FALSE
96,sodium_per_5_units,-0.0027186108601820534,Serum sodium,FALSE
96,sex_groupMale,-0.005770880284049432,Sex: male versus female,FALSE
97,age_per_10_years,0.00499481484483739,Age,FALSE
97,ef_per_5_points,0.027987516312449525,Ejection fraction,FALSE
97,creatinine_per_doubling,0.020235271643570023,Serum creatinine,FALSE
97,sodium_per_5_units,0.010655142677746034,Serum sodium,FALSE
97,sex_groupMale,-0.0238521250957606,Sex: male versus female,FALSE
98,age_per_10_years,-0.0020610124853627657,Age,FALSE
98,ef_per_5_points,-0.029345747463721997,Ejection fraction,FALSE
98,creatinine_per_doubling,0.005864829613191558,Serum creatinine,FALSE
98,sodium_per_5_units,0.007141609886402947,Serum sodium,FALSE
98,sex_groupMale,0.011991099388527583,Sex: male versus female,FALSE
99,age_per_10_years,0.009874364725095173,Age,FALSE
99,ef_per_5_points,0.041356530149034704,Ejection fraction,FALSE
99,creatinine_per_doubling,0.01667852320378847,Serum creatinine,FALSE
99,sodium_per_5_units,-0.01321506497937617,Serum sodium,FALSE
99,sex_groupMale,0.0542801661520044,Sex: male versus female,FALSE
100,age_per_10_years,0.004319895431961339,Age,FALSE
100,ef_per_5_points,-0.004978067434014675,Ejection fraction,FALSE
100,creatinine_per_doubling,0.005551830456123848,Serum creatinine,FALSE
100,sodium_per_5_units,-0.013400987699262573,Serum sodium,FALSE
100,sex_groupMale,0.02380784042009728,Sex: male versus female,FALSE
101,age_per_10_years,6.075110186190303e-5,Age,FALSE
101,ef_per_5_points,0.031740116906252634,Ejection fraction,FALSE
101,creatinine_per_doubling,0.010544330439355366,Serum creatinine,FALSE
101,sodium_per_5_units,-0.03695000302181877,Serum sodium,FALSE
101,sex_groupMale,-0.018366608421734196,Sex: male versus female,FALSE
102,age_per_10_years,-0.015372782429718559,Age,FALSE
102,ef_per_5_points,-0.02620263028845194,Ejection fraction,FALSE
102,creatinine_per_doubling,0.010094253622036708,Serum creatinine,FALSE
102,sodium_per_5_units,0.001508882362930143,Serum sodium,FALSE
102,sex_groupMale,-0.020440632039842373,Sex: male versus female,FALSE
103,age_per_10_years,-0.06862505218373433,Age,FALSE
103,ef_per_5_points,0.0707026684361866,Ejection fraction,FALSE
103,creatinine_per_doubling,0.014997979940970548,Serum creatinine,FALSE
103,sodium_per_5_units,-0.0967086219971461,Serum sodium,FALSE
103,sex_groupMale,-0.02742722306781025,Sex: male versus female,FALSE
104,age_per_10_years,0.018383803746540434,Age,FALSE
104,ef_per_5_points,0.0020001965321975092,Ejection fraction,FALSE
104,creatinine_per_doubling,0.002769939865925373,Serum creatinine,FALSE
104,sodium_per_5_units,-0.008389847855422936,Serum sodium,FALSE
104,sex_groupMale,-0.007205703096275446,Sex: male versus female,FALSE
105,age_per_10_years,0.016706335677778305,Age,FALSE
105,ef_per_5_points,-0.02654373648268642,Ejection fraction,FALSE
105,creatinine_per_doubling,-0.03034837595767292,Serum creatinine,FALSE
105,sodium_per_5_units,-0.03376255163511301,Serum sodium,FALSE
105,sex_groupMale,0.020445293510998278,Sex: male versus female,FALSE
106,age_per_10_years,0.035940932674329254,Age,FALSE
106,ef_per_5_points,-0.03702876882508271,Ejection fraction,FALSE
106,creatinine_per_doubling,0.013660866265029504,Serum creatinine,FALSE
106,sodium_per_5_units,0.02870841685463942,Serum sodium,FALSE
106,sex_groupMale,-0.04883325130164579,Sex: male versus female,FALSE
107,age_per_10_years,0.013107634683737875,Age,FALSE
107,ef_per_5_points,-0.015404513330159571,Ejection fraction,FALSE
107,creatinine_per_doubling,6.267832622120552e-5,Serum creatinine,FALSE
107,sodium_per_5_units,-0.0012263972659623413,Serum sodium,FALSE
107,sex_groupMale,-0.011213223013726037,Sex: male versus female,FALSE
108,age_per_10_years,0.014547925276036868,Age,FALSE
108,ef_per_5_points,-0.0025278408370593927,Ejection fraction,FALSE
108,creatinine_per_doubling,0.005300937339942675,Serum creatinine,FALSE
108,sodium_per_5_units,-0.0025177255583882633,Serum sodium,FALSE
108,sex_groupMale,-0.006948398598415749,Sex: male versus female,FALSE
109,age_per_10_years,0.005077647759075321,Age,FALSE
109,ef_per_5_points,-0.013315333019798667,Ejection fraction,FALSE
109,creatinine_per_doubling,0.016536319759480413,Serum creatinine,FALSE
109,sodium_per_5_units,0.01724758725837507,Serum sodium,FALSE
109,sex_groupMale,-0.01663195992841245,Sex: male versus female,FALSE
110,age_per_10_years,0.019649324356669346,Age,FALSE
110,ef_per_5_points,-0.0023135559927819874,Ejection fraction,FALSE
110,creatinine_per_doubling,-0.0038928013994511865,Serum creatinine,FALSE
110,sodium_per_5_units,-0.014781869962569414,Serum sodium,FALSE
110,sex_groupMale,-0.008886902138827821,Sex: male versus female,FALSE
111,age_per_10_years,0.12341819234948954,Age,TRUE
111,ef_per_5_points,0.20507649779086773,Ejection fraction,TRUE
111,creatinine_per_doubling,-0.053044665792755914,Serum creatinine,FALSE
111,sodium_per_5_units,-0.1135887130646329,Serum sodium,FALSE
111,sex_groupMale,0.08408583820835426,Sex: male versus female,FALSE
112,age_per_10_years,0.0170707519720433,Age,FALSE
112,ef_per_5_points,-0.006476151565979765,Ejection fraction,FALSE
112,creatinine_per_doubling,0.007383700427861984,Serum creatinine,FALSE
112,sodium_per_5_units,0.004041789788676451,Serum sodium,FALSE
112,sex_groupMale,-0.014546740581778031,Sex: male versus female,FALSE
113,age_per_10_years,0.037348647525792346,Age,FALSE
113,ef_per_5_points,0.01676269036119521,Ejection fraction,FALSE
113,creatinine_per_doubling,-0.005677192292478051,Serum creatinine,FALSE
113,sodium_per_5_units,-0.010993633967715584,Serum sodium,FALSE
113,sex_groupMale,-0.019311457491690814,Sex: male versus female,FALSE
114,age_per_10_years,0.02409827190983345,Age,FALSE
114,ef_per_5_points,0.20125198560697863,Ejection fraction,TRUE
114,creatinine_per_doubling,-0.0010233517069204074,Serum creatinine,FALSE
114,sodium_per_5_units,-0.01637927087721024,Serum sodium,FALSE
114,sex_groupMale,-0.08369160131166012,Sex: male versus female,FALSE
115,age_per_10_years,0.010436708816494387,Age,FALSE
115,ef_per_5_points,-0.02644612341616671,Ejection fraction,FALSE
115,creatinine_per_doubling,0.024969830815441314,Serum creatinine,FALSE
115,sodium_per_5_units,0.054126905692585735,Serum sodium,FALSE
115,sex_groupMale,-0.019266602184176262,Sex: male versus female,FALSE
116,age_per_10_years,0.009616904305331223,Age,FALSE
116,ef_per_5_points,-0.005163040486630335,Ejection fraction,FALSE
116,creatinine_per_doubling,0.007774501009832401,Serum creatinine,FALSE
116,sodium_per_5_units,-0.006875416958669752,Serum sodium,FALSE
116,sex_groupMale,0.019006079422573693,Sex: male versus female,FALSE
117,age_per_10_years,0.003363315903867641,Age,FALSE
117,ef_per_5_points,-0.013880013427070601,Ejection fraction,FALSE
117,creatinine_per_doubling,0.007309844807652327,Serum creatinine,FALSE
117,sodium_per_5_units,0.004762374706840204,Serum sodium,FALSE
117,sex_groupMale,0.0053648933557239285,Sex: male versus female,FALSE
118,age_per_10_years,-0.07248096190525494,Age,FALSE
118,ef_per_5_points,-0.14145373565895666,Ejection fraction,TRUE
118,creatinine_per_doubling,-0.10025436749428696,Serum creatinine,FALSE
118,sodium_per_5_units,-0.030805881197011938,Serum sodium,FALSE
118,sex_groupMale,0.061798181779365316,Sex: male versus female,FALSE
119,age_per_10_years,0.0021092630542687927,Age,FALSE
119,ef_per_5_points,-0.018008489360857447,Ejection fraction,FALSE
119,creatinine_per_doubling,0.004174089948563783,Serum creatinine,FALSE
119,sodium_per_5_units,-0.0017252989079126644,Serum sodium,FALSE
119,sex_groupMale,0.007573538378620297,Sex: male versus female,FALSE
120,age_per_10_years,0.0026698764657245464,Age,FALSE
120,ef_per_5_points,-0.005526797860724873,Ejection fraction,FALSE
120,creatinine_per_doubling,0.005604168793912553,Serum creatinine,FALSE
120,sodium_per_5_units,0.006787232698652282,Serum sodium,FALSE
120,sex_groupMale,0.010674598374795232,Sex: male versus female,FALSE
121,age_per_10_years,0.008739328807446895,Age,FALSE
121,ef_per_5_points,-0.028313723067306295,Ejection fraction,FALSE
121,creatinine_per_doubling,-0.002160269565482736,Serum creatinine,FALSE
121,sodium_per_5_units,0.005161098909974139,Serum sodium,FALSE
121,sex_groupMale,-0.011484014561601728,Sex: male versus female,FALSE
122,age_per_10_years,-0.003976875115934758,Age,FALSE
122,ef_per_5_points,-0.003835679395638369,Ejection fraction,FALSE
122,creatinine_per_doubling,0.021764079871313333,Serum creatinine,FALSE
122,sodium_per_5_units,0.006319240589578108,Serum sodium,FALSE
122,sex_groupMale,0.03420920156618915,Sex: male versus female,FALSE
123,age_per_10_years,0.005030848034989883,Age,FALSE
123,ef_per_5_points,-1.5337931556031275e-4,Ejection fraction,FALSE
123,creatinine_per_doubling,0.014771390053344184,Serum creatinine,FALSE
123,sodium_per_5_units,-0.007105289673931905,Serum sodium,FALSE
123,sex_groupMale,0.01808285967543546,Sex: male versus female,FALSE
124,age_per_10_years,0.007340689958854352,Age,FALSE
124,ef_per_5_points,0.01985630115467308,Ejection fraction,FALSE
124,creatinine_per_doubling,0.007702638745412975,Serum creatinine,FALSE
124,sodium_per_5_units,-0.03872972280085514,Serum sodium,FALSE
124,sex_groupMale,0.028438423362484304,Sex: male versus female,FALSE
125,age_per_10_years,-0.024538266613635867,Age,FALSE
125,ef_per_5_points,0.0495179194506982,Ejection fraction,FALSE
125,creatinine_per_doubling,0.09493665615143954,Serum creatinine,FALSE
125,sodium_per_5_units,0.013942826146667694,Serum sodium,FALSE
125,sex_groupMale,0.04260317967048362,Sex: male versus female,FALSE
126,age_per_10_years,0.01648287186219027,Age,FALSE
126,ef_per_5_points,-0.013784934161684454,Ejection fraction,FALSE
126,creatinine_per_doubling,1.0770465511228759e-4,Serum creatinine,FALSE
126,sodium_per_5_units,0.0030191640140035617,Serum sodium,FALSE
126,sex_groupMale,0.007722024546086389,Sex: male versus female,FALSE
127,age_per_10_years,-0.020804373902449092,Age,FALSE
127,ef_per_5_points,-0.03643822092702577,Ejection fraction,FALSE
127,creatinine_per_doubling,6.463620562109068e-4,Serum creatinine,FALSE
127,sodium_per_5_units,-0.051464704643207536,Serum sodium,FALSE
127,sex_groupMale,-0.04458127819641067,Sex: male versus female,FALSE
128,age_per_10_years,0.004931653484494504,Age,FALSE
128,ef_per_5_points,-0.01500313276202067,Ejection fraction,FALSE
128,creatinine_per_doubling,0.005596456759579636,Serum creatinine,FALSE
128,sodium_per_5_units,0.0031021751119829485,Serum sodium,FALSE
128,sex_groupMale,0.005672350007038849,Sex: male versus female,FALSE
129,age_per_10_years,0.004089064087159836,Age,FALSE
129,ef_per_5_points,0.006748889914792737,Ejection fraction,FALSE
129,creatinine_per_doubling,0.028153924015138554,Serum creatinine,FALSE
129,sodium_per_5_units,0.005538205991050271,Serum sodium,FALSE
129,sex_groupMale,-0.012395917196181369,Sex: male versus female,FALSE
130,age_per_10_years,0.05187427170786545,Age,FALSE
130,ef_per_5_points,-0.006666239947551769,Ejection fraction,FALSE
130,creatinine_per_doubling,-0.08477404378127412,Serum creatinine,FALSE
130,sodium_per_5_units,-0.09461318329133572,Serum sodium,FALSE
130,sex_groupMale,-0.03008907029328311,Sex: male versus female,FALSE
131,age_per_10_years,0.004797158543342928,Age,FALSE
131,ef_per_5_points,-0.009705938427763525,Ejection fraction,FALSE
131,creatinine_per_doubling,0.0035483177510104583,Serum creatinine,FALSE
131,sodium_per_5_units,0.0011516526852140849,Serum sodium,FALSE
131,sex_groupMale,-0.004241701465241101,Sex: male versus female,FALSE
132,age_per_10_years,0.07293615829838097,Age,FALSE
132,ef_per_5_points,-0.13166808277098355,Ejection fraction,TRUE
132,creatinine_per_doubling,-0.1919708026565724,Serum creatinine,TRUE
132,sodium_per_5_units,0.017540884413454083,Serum sodium,FALSE
132,sex_groupMale,-0.07334142170931854,Sex: male versus female,FALSE
133,age_per_10_years,0.020467496350378915,Age,FALSE
133,ef_per_5_points,-0.007022669480537051,Ejection fraction,FALSE
133,creatinine_per_doubling,0.0022472543301321904,Serum creatinine,FALSE
133,sodium_per_5_units,-0.0020262667456778117,Serum sodium,FALSE
133,sex_groupMale,0.014054681840128773,Sex: male versus female,FALSE
134,age_per_10_years,0.0056754827006555535,Age,FALSE
134,ef_per_5_points,-0.019312767732920292,Ejection fraction,FALSE
134,creatinine_per_doubling,-0.005123995954675348,Serum creatinine,FALSE
134,sodium_per_5_units,-0.01261517193338975,Serum sodium,FALSE
134,sex_groupMale,-0.009153563256132693,Sex: male versus female,FALSE
135,age_per_10_years,-0.0710896253604098,Age,FALSE
135,ef_per_5_points,0.0011933846517916003,Ejection fraction,FALSE
135,creatinine_per_doubling,0.03087163270662273,Serum creatinine,FALSE
135,sodium_per_5_units,-0.004596000026543519,Serum sodium,FALSE
135,sex_groupMale,-0.03532193486969864,Sex: male versus female,FALSE
136,age_per_10_years,-0.024595946606401374,Age,FALSE
136,ef_per_5_points,-0.0190849310967364,Ejection fraction,FALSE
136,creatinine_per_doubling,0.015592397587403104,Serum creatinine,FALSE
136,sodium_per_5_units,-0.0010087283441011785,Serum sodium,FALSE
136,sex_groupMale,-0.026121326967027864,Sex: male versus female,FALSE
137,age_per_10_years,0.0019732463572600203,Age,FALSE
137,ef_per_5_points,-0.021842573953427896,Ejection fraction,FALSE
137,creatinine_per_doubling,0.00687243944644053,Serum creatinine,FALSE
137,sodium_per_5_units,0.0042356108517655295,Serum sodium,FALSE
137,sex_groupMale,0.008802526689095053,Sex: male versus female,FALSE
138,age_per_10_years,-0.025219210255694794,Age,FALSE
138,ef_per_5_points,0.050633647804735234,Ejection fraction,FALSE
138,creatinine_per_doubling,-0.01001558979190065,Serum creatinine,FALSE
138,sodium_per_5_units,0.08305465186750104,Serum sodium,FALSE
138,sex_groupMale,-0.05572188975727322,Sex: male versus female,FALSE
139,age_per_10_years,0.003943400052121248,Age,FALSE
139,ef_per_5_points,0.003104925642384235,Ejection fraction,FALSE
139,creatinine_per_doubling,0.021342633131965633,Serum creatinine,FALSE
139,sodium_per_5_units,0.004380635690782087,Serum sodium,FALSE
139,sex_groupMale,0.03493828697349268,Sex: male versus female,FALSE
140,age_per_10_years,0.01544088026853544,Age,FALSE
140,ef_per_5_points,0.0035964099052505686,Ejection fraction,FALSE
140,creatinine_per_doubling,0.01224447022924219,Serum creatinine,FALSE
140,sodium_per_5_units,-0.0036935540356522567,Serum sodium,FALSE
140,sex_groupMale,-0.009236444382723015,Sex: male versus female,FALSE
141,age_per_10_years,0.08429893722719736,Age,FALSE
141,ef_per_5_points,0.021095635513577144,Ejection fraction,FALSE
141,creatinine_per_doubling,-0.039452091005632156,Serum creatinine,FALSE
141,sodium_per_5_units,-0.03747066224584447,Serum sodium,FALSE
141,sex_groupMale,0.03889914569736928,Sex: male versus female,FALSE
142,age_per_10_years,0.017676301196380802,Age,FALSE
142,ef_per_5_points,0.0011805420312242076,Ejection fraction,FALSE
142,creatinine_per_doubling,0.006138215033786296,Serum creatinine,FALSE
142,sodium_per_5_units,-0.008409142713555575,Serum sodium,FALSE
142,sex_groupMale,0.013862564815405536,Sex: male versus female,FALSE
143,age_per_10_years,0.021237735413280882,Age,FALSE
143,ef_per_5_points,0.007351955241214907,Ejection fraction,FALSE
143,creatinine_per_doubling,0.0250637324314861,Serum creatinine,FALSE
143,sodium_per_5_units,0.020068083021674104,Serum sodium,FALSE
143,sex_groupMale,0.027295304733904242,Sex: male versus female,FALSE
144,age_per_10_years,0.005713827257552672,Age,FALSE
144,ef_per_5_points,-0.003325716407908374,Ejection fraction,FALSE
144,creatinine_per_doubling,0.009801819941262453,Serum creatinine,FALSE
144,sodium_per_5_units,-0.013532998989958056,Serum sodium,FALSE
144,sex_groupMale,0.020724166533284707,Sex: male versus female,FALSE
145,age_per_10_years,0.02884745659790489,Age,FALSE
145,ef_per_5_points,-0.026103091030094797,Ejection fraction,FALSE
145,creatinine_per_doubling,0.017326705113544526,Serum creatinine,FALSE
145,sodium_per_5_units,0.026577358976143956,Serum sodium,FALSE
145,sex_groupMale,0.013618884116319402,Sex: male versus female,FALSE
146,age_per_10_years,0.013292712060456067,Age,FALSE
146,ef_per_5_points,0.004579757145761175,Ejection fraction,FALSE
146,creatinine_per_doubling,0.010945374237633036,Serum creatinine,FALSE
146,sodium_per_5_units,-0.009469599784365061,Serum sodium,FALSE
146,sex_groupMale,-0.007939293557939311,Sex: male versus female,FALSE
147,age_per_10_years,0.013285917697367505,Age,FALSE
147,ef_per_5_points,0.0034763933212340163,Ejection fraction,FALSE
147,creatinine_per_doubling,0.018844469358956048,Serum creatinine,FALSE
147,sodium_per_5_units,0.0033554679384516038,Serum sodium,FALSE
147,sex_groupMale,-0.009593805296089388,Sex: male versus female,FALSE
148,age_per_10_years,0.003908986495840752,Age,FALSE
148,ef_per_5_points,-0.023187041150021983,Ejection fraction,FALSE
148,creatinine_per_doubling,0.00405240074084167,Serum creatinine,FALSE
148,sodium_per_5_units,0.0031463851128796347,Serum sodium,FALSE
148,sex_groupMale,-0.009772699774354783,Sex: male versus female,FALSE
149,age_per_10_years,0.02659139197195139,Age,FALSE
149,ef_per_5_points,-0.0070282568531142295,Ejection fraction,FALSE
149,creatinine_per_doubling,0.010448593369658626,Serum creatinine,FALSE
149,sodium_per_5_units,-3.5294215361170937e-4,Serum sodium,FALSE
149,sex_groupMale,0.009500841085072256,Sex: male versus female,FALSE
150,age_per_10_years,0.008406392450718654,Age,FALSE
150,ef_per_5_points,-0.0040623147724674425,Ejection fraction,FALSE
150,creatinine_per_doubling,0.018822328891865255,Serum creatinine,FALSE
150,sodium_per_5_units,0.004186083450193071,Serum sodium,FALSE
150,sex_groupMale,-0.015134649638597777,Sex: male versus female,FALSE
151,age_per_10_years,0.03041805704040123,Age,FALSE
151,ef_per_5_points,0.033618501684561146,Ejection fraction,FALSE
151,creatinine_per_doubling,0.04348986584303503,Serum creatinine,FALSE
151,sodium_per_5_units,0.001744660831939046,Serum sodium,FALSE
151,sex_groupMale,-0.04189552936882856,Sex: male versus female,FALSE
152,age_per_10_years,0.004368922194559046,Age,FALSE
152,ef_per_5_points,-0.01834998613024066,Ejection fraction,FALSE
152,creatinine_per_doubling,0.0035535529844138865,Serum creatinine,FALSE
152,sodium_per_5_units,-1.6141188628330283e-4,Serum sodium,FALSE
152,sex_groupMale,-0.008023755533405112,Sex: male versus female,FALSE
153,age_per_10_years,0.012635541236596048,Age,FALSE
153,ef_per_5_points,-0.01278782760333767,Ejection fraction,FALSE
153,creatinine_per_doubling,0.008062282399674187,Serum creatinine,FALSE
153,sodium_per_5_units,0.007033652550078335,Serum sodium,FALSE
153,sex_groupMale,-0.008794943752311605,Sex: male versus female,FALSE
154,age_per_10_years,0.022194453944635484,Age,FALSE
154,ef_per_5_points,-0.005351110450847167,Ejection fraction,FALSE
154,creatinine_per_doubling,0.003623592205841836,Serum creatinine,FALSE
154,sodium_per_5_units,-0.003955173200533029,Serum sodium,FALSE
154,sex_groupMale,-0.013448535187785908,Sex: male versus female,FALSE
155,age_per_10_years,-0.004890719256990201,Age,FALSE
155,ef_per_5_points,0.0052679128241512755,Ejection fraction,FALSE
155,creatinine_per_doubling,0.034521056094862154,Serum creatinine,FALSE
155,sodium_per_5_units,0.008869113613759201,Serum sodium,FALSE
155,sex_groupMale,0.03646575999444336,Sex: male versus female,FALSE
156,age_per_10_years,0.023965999997910253,Age,FALSE
156,ef_per_5_points,0.04097480277207503,Ejection fraction,FALSE
156,creatinine_per_doubling,-0.025230445764831962,Serum creatinine,FALSE
156,sodium_per_5_units,-0.06151617736401108,Serum sodium,FALSE
156,sex_groupMale,-0.030451820484273258,Sex: male versus female,FALSE
157,age_per_10_years,0.028023653296240767,Age,FALSE
157,ef_per_5_points,-0.0014652378235115065,Ejection fraction,FALSE
157,creatinine_per_doubling,5.074898553919872e-4,Serum creatinine,FALSE
157,sodium_per_5_units,-0.0028326907061212206,Serum sodium,FALSE
157,sex_groupMale,0.032188456291671094,Sex: male versus female,FALSE
158,age_per_10_years,0.02581778277547377,Age,FALSE
158,ef_per_5_points,0.014946585304711124,Ejection fraction,FALSE
158,creatinine_per_doubling,0.015769224339134864,Serum creatinine,FALSE
158,sodium_per_5_units,-0.0017910964348538721,Serum sodium,FALSE
158,sex_groupMale,-0.014527553004473219,Sex: male versus female,FALSE
159,age_per_10_years,-0.065865435091670907,Age,FALSE
159,ef_per_5_points,-0.07085809426376752,Ejection fraction,FALSE
159,creatinine_per_doubling,0.02185650533977354,Serum creatinine,FALSE
159,sodium_per_5_units,0.035546688699922675,Serum sodium,FALSE
159,sex_groupMale,-0.038316924819828936,Sex: male versus female,FALSE
160,age_per_10_years,0.010152837044371484,Age,FALSE
160,ef_per_5_points,-0.01609054140184691,Ejection fraction,FALSE
160,creatinine_per_doubling,0.0030127299234070453,Serum creatinine,FALSE
160,sodium_per_5_units,-0.005934247878056921,Serum sodium,FALSE
160,sex_groupMale,-0.012963765470302169,Sex: male versus female,FALSE
161,age_per_10_years,3.836649963138874e-4,Age,FALSE
161,ef_per_5_points,-0.02190738818565454,Ejection fraction,FALSE
161,creatinine_per_doubling,0.015271581942061208,Serum creatinine,FALSE
161,sodium_per_5_units,0.016524399187899753,Serum sodium,FALSE
161,sex_groupMale,-0.022977520757494038,Sex: male versus female,FALSE
162,age_per_10_years,0.015268985533980664,Age,FALSE
162,ef_per_5_points,-0.002123067765874134,Ejection fraction,FALSE
162,creatinine_per_doubling,0.006989836184427824,Serum creatinine,FALSE
162,sodium_per_5_units,-0.004051908762686694,Serum sodium,FALSE
162,sex_groupMale,-0.007461432634940778,Sex: male versus female,FALSE
163,age_per_10_years,0.004321132492093253,Age,FALSE
163,ef_per_5_points,-0.011470201587436567,Ejection fraction,FALSE
163,creatinine_per_doubling,0.015270427084230298,Serum creatinine,FALSE
163,sodium_per_5_units,0.001556852760200222,Serum sodium,FALSE
163,sex_groupMale,-0.014677144912747214,Sex: male versus female,FALSE
164,age_per_10_years,-0.09523784552344279,Age,FALSE
164,ef_per_5_points,-0.019390227857093264,Ejection fraction,FALSE
164,creatinine_per_doubling,-0.0307160672774492,Serum creatinine,FALSE
164,sodium_per_5_units,0.10825020968093953,Serum sodium,FALSE
164,sex_groupMale,-0.10979826966068841,Sex: male versus female,FALSE
165,age_per_10_years,-0.1404147801035884,Age,TRUE
165,ef_per_5_points,-0.017833989869634657,Ejection fraction,FALSE
165,creatinine_per_doubling,-0.010472695690946719,Serum creatinine,FALSE
165,sodium_per_5_units,0.07026839730181275,Serum sodium,FALSE
165,sex_groupMale,0.07228080833155703,Sex: male versus female,FALSE
166,age_per_10_years,0.05164636071939112,Age,FALSE
166,ef_per_5_points,0.0028127937461438933,Ejection fraction,FALSE
166,creatinine_per_doubling,-0.0067499441547308235,Serum creatinine,FALSE
166,sodium_per_5_units,-0.007206170367135821,Serum sodium,FALSE
166,sex_groupMale,-0.035569664619265584,Sex: male versus female,FALSE
167,age_per_10_years,0.006045223537836015,Age,FALSE
167,ef_per_5_points,-0.014013237129852276,Ejection fraction,FALSE
167,creatinine_per_doubling,0.006522288692328801,Serum creatinine,FALSE
167,sodium_per_5_units,0.006941430838790173,Serum sodium,FALSE
167,sex_groupMale,-0.005705137033993869,Sex: male versus female,FALSE
168,age_per_10_years,0.01398505540987348,Age,FALSE
168,ef_per_5_points,-0.00349727233183773,Ejection fraction,FALSE
168,creatinine_per_doubling,0.00973354833195982,Serum creatinine,FALSE
168,sodium_per_5_units,0.0030726177801279676,Serum sodium,FALSE
168,sex_groupMale,0.0028049606720652676,Sex: male versus female,FALSE
169,age_per_10_years,-0.0012940619636720256,Age,FALSE
169,ef_per_5_points,-0.007950257837041135,Ejection fraction,FALSE
169,creatinine_per_doubling,0.017575363566180946,Serum creatinine,FALSE
169,sodium_per_5_units,-0.00519060112532846,Serum sodium,FALSE
169,sex_groupMale,0.03516093551467225,Sex: male versus female,FALSE
170,age_per_10_years,-0.026707715729724104,Age,FALSE
170,ef_per_5_points,0.005504372714690701,Ejection fraction,FALSE
170,creatinine_per_doubling,0.06168835651785685,Serum creatinine,FALSE
170,sodium_per_5_units,0.04084404712673867,Serum sodium,FALSE
170,sex_groupMale,0.05501145276369279,Sex: male versus female,FALSE
